rank,university,位置,score,logo_path,logo_url
351,马德里大学卡洛斯三世大学,西班牙,31.3,logos_cn/马德里大学卡洛斯三世大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-carlos-iii-de-madrid-uc3m_1509_small.jpg
351,乌拉尔联邦大学,俄罗斯,31.3,logos_cn/乌拉尔联邦大学-m.jpg,https://www.qschina.cn/sites/default/files/ural-federal-university-urfu_592560cf2aeae70239af505a_small.jpg
354,林茨大学,奥地利,31.2,logos_cn/林茨大学-m.jpg,https://www.qschina.cn/sites/default/files/johannes-kepler-university-linz_349_small.jpg
355,乔治华盛顿大学,美国,31.1,logos_cn/乔治华盛顿大学-m.jpg,https://www.qschina.cn/sites/default/files/george-washington-university_223_small.jpg
356,蒂尔堡大学,荷兰,31,logos_cn/蒂尔堡大学-m.jpg,https://www.qschina.cn/sites/default/files/tilburg-university_592560cf2aeae70239af4ce5_small.jpg
356,里斯本大学,葡萄牙,31,logos_cn/里斯本大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-lisbon_1475_small.jpg
358,南开大学,中国(大陆),30.9,logos_cn/南开大学-m.jpg,https://www.qschina.cn/sites/default/files/nankai-university_882_small.jpg
358,国立科技大学（NUST）伊斯兰堡,巴基斯坦,30.9,logos_cn/国立科技大学（NUST）伊斯兰堡-m.jpg,https://www.qschina.cn/sites/default/files/national-university-of-sciences-and-technology-nust-islamabad_698_small.jpg
358,于韦斯屈莱大学,芬兰,30.9,logos_cn/于韦斯屈莱大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-jyvskyl_306_small.jpg
358,犹他大学,美国,30.9,logos_cn/犹他大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-utah_645_small.jpg
362,梨花女子大学,韩国,30.8,logos_cn/梨花女子大学-m.jpg,https://www.qschina.cn/sites/default/files/ewha-womans-university_592560cf2aeae70239af4b38_small.jpg
362,乐卓博大学,澳大利亚,30.8,logos_cn/乐卓博大学-m.jpg,https://www.qschina.cn/sites/default/files/la-trobe-university_592560cf2aeae70239af4bd1_small.jpg
362,莫斯科国际关系研究所,俄罗斯,30.8,logos_cn/莫斯科国际关系研究所-m.jpg,https://www.qschina.cn/sites/default/files/moscow-state-institute-of-international-relations-mgimo-university_2156_small.jpg
365,ITMO大学,俄罗斯,30.5,logos_cn/ITMO大学-m.jpg,https://www.qschina.cn/sites/default/files/itmo-university_592560cf2aeae70239af5829_small.jpg
365,乌梅大学,瑞典,30.5,logos_cn/乌梅大学-m.jpg,https://www.qschina.cn/sites/default/files/umea-university_639_small.jpg
365,乌尔姆大学,德国,30.5,logos_cn/乌尔姆大学-m.jpg,https://www.qschina.cn/sites/default/files/university-ulm_638_small.jpg
368,苏丹卡布斯大学,阿曼,30.4,logos_cn/苏丹卡布斯大学-m.jpg,https://www.qschina.cn/sites/default/files/sultan-qaboos-university_2530_small.jpg
369,挪威科技大学,挪威,30.3,logos_cn/挪威科技大学-m.jpg,https://www.qschina.cn/sites/default/files/norwegian-university-of-science-and-technology_457_small.jpg
369,里约热内卢联邦大学,巴西,30.3,logos_cn/里约热内卢联邦大学-m.jpg,https://www.qschina.cn/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg
371,瓦伦西亚政治大学,西班牙,30,logos_cn/瓦伦西亚政治大学-m.jpg,https://www.qschina.cn/sites/default/files/universitat-politcnica-de-valncia_648_small.jpg
372,林肯大学,新西兰,29.8,logos_cn/林肯大学-m.jpg,https://www.qschina.cn/sites/default/files/lincoln-university-_592560cf2aeae70239af4ef3_small.jpg
373,北京理工大学,中国(大陆),29.6,logos_cn/北京理工大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-institute-of-technology_868_small.jpg
373,布拉格化学技术研究所,捷克共和国,29.6,logos_cn/布拉格化学技术研究所-m.jpg,https://www.qschina.cn/sites/default/files/university-of-chemistry-and-technology-prague_592560cf2aeae70239af4f53_small.jpg
373,康涅狄格大学,美国,29.6,logos_cn/康涅狄格大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-connecticut_140_small.jpg
373,怀卡托大学,新西兰,29.6,logos_cn/怀卡托大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-waikato_660_small.jpg
377,奥卢大学,芬兰,29.5,logos_cn/奥卢大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-oulu_476_small.jpg
378,维多利亚州立大学,德国,29.4,logos_cn/维多利亚州立大学-m.jpg,https://www.qschina.cn/sites/default/files/julius-maximilians-universitt-wrzburg_592560cf2aeae70239af4d2d_small.jpg
378,奎德阿萨姆大学,巴基斯坦,29.4,logos_cn/奎德阿萨姆大学-m.jpg,https://www.qschina.cn/sites/default/files/quaid-i-azam-university_592560cf2aeae70239af4d41_small.jpg
378,石溪大学,美国,29.4,logos_cn/石溪大学-m.jpg,https://www.qschina.cn/sites/default/files/stony-brook-university-state-university-of-new-york_592560cf2aeae70239af4ccb_small.jpg
381,谢里夫理工大学,伊朗伊斯兰共和国,29.3,logos_cn/谢里夫理工大学-m.jpg,https://www.qschina.cn/sites/default/files/sharif-university-of-technology_592560cf2aeae70239af4d42_small.jpg
381,东京医科齿科大学,日本,29.3,logos_cn/东京医科齿科大学-m.jpg,https://www.qschina.cn/sites/default/files/tokyo-medical-and-dental-university-tmdu_592560cf2aeae70239af4e8a_small.jpg
383,美国沙迦大学,阿拉伯联合酋长国,29.1,logos_cn/美国沙迦大学-m.jpg,https://www.qschina.cn/sites/default/files/american-university-of-sharjah_1201_small.jpg
383,北京航空航天大学,中国(大陆),29.1,logos_cn/北京航空航天大学-m.jpg,https://www.qschina.cn/sites/default/files/beihang-university-former-buaa_870_small.jpg
383,肯特大学,英国,29.1,logos_cn/肯特大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-kent_592560cf2aeae70239af4bbf_small.jpg
386,神户大学,日本,28.9,logos_cn/神户大学-m.jpg,https://www.qschina.cn/sites/default/files/kobe-university_320_small.jpg
387,堪萨斯大学,美国,28.8,logos_cn/堪萨斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-kansas_309_small.jpg
388,纽约州立大学布法罗分校,美国,28.7,logos_cn/纽约州立大学布法罗分校-m.jpg,https://www.qschina.cn/sites/default/files/university-at-buffalo-suny_1888_small.jpg
388,比萨大学,意大利,28.7,logos_cn/比萨大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-pisa_499_small.jpg
390,维多利亚大学圣拉斐尔大学,意大利,28.6,logos_cn/维多利亚大学圣拉斐尔大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-vita-salute-san-raffaele_592560cf2aeae70239af5016_small.jpg
391,SOAS伦敦大学东方与非洲研究学院,英国,28.5,logos_cn/SOAS伦敦大学东方与非洲研究学院-m.jpg,https://www.qschina.cn/sites/default/files/soas-university-of-london-_592560cf2aeae70239af4bf0_small.jpg
391,巴勒莫大学,阿根廷,28.5,logos_cn/巴勒莫大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-palermo-up_592560cf2aeae70239af54de_small.jpg
393,圣彼得堡国立政治大学,俄罗斯,28.4,logos_cn/圣彼得堡国立政治大学-m.jpg,https://www.qschina.cn/sites/default/files/peter-the-great-st.-petersburg-polytechnic-university_592560cf2aeae70239af52ed_small.jpg
393,鲁尔大学波鸿,德国,28.4,logos_cn/鲁尔大学波鸿-m.jpg,https://www.qschina.cn/sites/default/files/ruhr-universitt-bochum_537_small.jpg
395,印度理工学院古瓦哈提分校,印度,28.3,logos_cn/印度理工学院古瓦哈提分校-m.jpg,https://www.qschina.cn/sites/default/files/indian-institute-of-technology-guwahati-iitg_283_small.jpg
395,托木斯克理工大学,俄罗斯,28.3,logos_cn/托木斯克理工大学-m.jpg,https://www.qschina.cn/sites/default/files/national-research-tomsk-polytechnic-university_14158_small.jpg
395,秘鲁天主大学,秘鲁,28.3,logos_cn/秘鲁天主大学-m.jpg,https://www.qschina.cn/sites/default/files/pontificia-universidad-catlica-del-per_592560cf2aeae70239af4af0_small.jpg
398,巴基斯坦工程与应用科学研究所（PIEAS）,巴基斯坦,28.2,logos_cn/巴基斯坦工程与应用科学研究所（PIEAS）-m.jpg,https://www.qschina.cn/sites/default/files/pakistan-institute-of-engineering-and-applied-sciences-pieas_592560cf2aeae70239af532f_small.jpg
399,菲律宾大学,菲律宾,28.1,logos_cn/菲律宾大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-the-philippines_498_small.jpg
400,印度理工学院鲁尔基分校,印度,28,logos_cn/印度理工学院鲁尔基分校-m.jpg,https://www.qschina.cn/sites/default/files/indian-institute-of-technology-roorkee-iitr_287_small.jpg
400,奥斯特拉尔大学,阿根廷,28,logos_cn/奥斯特拉尔大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-austral_38_small.jpg
400,维尔纽斯大学,立陶宛,28,logos_cn/维尔纽斯大学-m.jpg,https://www.qschina.cn/sites/default/files/vilnius-university-_592560cf2aeae70239af4d7f_small.jpg
403,捷克技术大学在布拉格,捷克共和国,27.9,logos_cn/捷克技术大学在布拉格-m.jpg,https://www.qschina.cn/sites/default/files/czech-technical-university-in-prague_592560cf2aeae70239af4d3b_small.jpg
403,山东大学,中国(大陆),27.9,logos_cn/山东大学-m.jpg,https://www.qschina.cn/sites/default/files/shandong-university_555_small.jpg
403,加州大学河滨分校,美国,27.9,logos_cn/加州大学河滨分校-m.jpg,https://www.qschina.cn/sites/default/files/university-of-california-riverside_88_small.jpg
407,佛林德斯大学,澳大利亚,27.8,logos_cn/佛林德斯大学-m.jpg,https://www.qschina.cn/sites/default/files/flinders-university_592560cf2aeae70239af4b53_small.jpg
407,华南理工大学,中国(大陆),27.8,logos_cn/华南理工大学-m.jpg,https://www.qschina.cn/sites/default/files/south-china-university-of-technology_887_small.jpg
407,台北医科大学,台湾,27.8,logos_cn/台北医科大学-m.jpg,https://www.qschina.cn/sites/default/files/taipei-medical-university_2134_small.jpg
407,厦门大学,中国(大陆),27.8,logos_cn/厦门大学-m.jpg,https://www.qschina.cn/sites/default/files/xiamen-university_891_small.jpg
411,威廉姆斯大学明斯特,德国,27.7,logos_cn/威廉姆斯大学明斯特-m.jpg,https://www.qschina.cn/sites/default/files/westflische-wilhelms-universitt-mnster_421_small.jpg
412,国立中山大学,台湾,27.5,logos_cn/国立中山大学-m.jpg,https://www.qschina.cn/sites/default/files/national-sun-yat-sen-university_439_small.jpg
412,哈韦里亚纳主教大学,哥伦比亚,27.5,logos_cn/哈韦里亚纳主教大学-m.jpg,https://www.qschina.cn/sites/default/files/pontificia-universidad-javeriana_592560cf2aeae70239af514a_small.jpg
414,中央大学,韩国,27.4,logos_cn/中央大学-m.jpg,https://www.qschina.cn/sites/default/files/chung-ang-university-cau_1042_small.jpg
414,拉彭兰塔理工大学,芬兰,27.4,logos_cn/拉彭兰塔理工大学-m.jpg,https://www.qschina.cn/sites/default/files/lappeenranta-university-of-technology_592560cf2aeae70239af4f7d_small.jpg
414,坦佩雷大学,芬兰,27.4,logos_cn/坦佩雷大学-m.jpg,https://www.qschina.cn/sites/default/files/tampere-university_5bbf14847d023f5bc849ec9a_small.jpg
414,国油大学（Petronas）,马来西亚,27.4,logos_cn/国油大学（Petronas）-m.jpg,https://www.qschina.cn/sites/default/files/universiti-teknologi-petronas-utp_592560cf2aeae70239af4ef2_small.jpg
414,科罗拉多大学丹佛分校,美国,27.4,logos_cn/科罗拉多大学丹佛分校-m.jpg,https://www.qschina.cn/sites/default/files/university-of-colorado-denver_2116_small.jpg
414,北京科技大学,中国(大陆),27.4,logos_cn/北京科技大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-science-and-technology-beijing_2004_small.jpg
414,拉瓦尔大学,加拿大,27.4,logos_cn/拉瓦尔大学-m.jpg,https://www.qschina.cn/sites/default/files/laval-university_337_small.jpg
421,雅典国立科技大学,希腊,27.3,logos_cn/雅典国立科技大学-m.jpg,https://www.qschina.cn/sites/default/files/national-technical-university-of-athens_592560cf2aeae70239af4aa3_small.jpg
421,斯特拉斯堡大学,法国,27.3,logos_cn/斯特拉斯堡大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-de-strasbourg_578_small.jpg
423,曼海姆大学,德国,27.2,logos_cn/曼海姆大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-mannheim_592560cf2aeae70239af4c0b_small.jpg
424,詹姆斯库克大学（JCU）,澳大利亚,27.1,logos_cn/詹姆斯库克大学（JCU）-m.jpg,https://www.qschina.cn/sites/default/files/james-cook-university_833_small.jpg
424,那不勒斯腓特烈二世大学,意大利,27.1,logos_cn/那不勒斯腓特烈二世大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-naples-federico-ii_432_small.jpg
424,威特沃特斯兰德大学,南非,27.1,logos_cn/威特沃特斯兰德大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-the-witwatersrand_679_small.jpg
427,美因茨大学,德国,27,logos_cn/美因茨大学-m.jpg,https://www.qschina.cn/sites/default/files/johannes-gutenberg-universitt-mainz_382_small.jpg
427,华盛顿州立大学,美国,27,logos_cn/华盛顿州立大学-m.jpg,https://www.qschina.cn/sites/default/files/washington-state-university_666_small.jpg
429,牛津布鲁克斯大学,英国,26.9,logos_cn/牛津布鲁克斯大学-m.jpg,https://www.qschina.cn/sites/default/files/oxford-brookes-university_592560cf2aeae70239af4c61_small.jpg
429,维克森林大学,美国,26.9,logos_cn/维克森林大学-m.jpg,https://www.qschina.cn/sites/default/files/wake-forest-university_661_small.jpg
431,科罗拉多州立大学,美国,26.8,logos_cn/科罗拉多州立大学-m.jpg,https://www.qschina.cn/sites/default/files/colorado-state-university_136_small.jpg
431,伦斯勒理工学院,美国,26.8,logos_cn/伦斯勒理工学院-m.jpg,https://www.qschina.cn/sites/default/files/rensselaer-polytechnic-institute_522_small.jpg
431,新里斯本大学,葡萄牙,26.8,logos_cn/新里斯本大学-m.jpg,https://www.qschina.cn/sites/default/files/universidade-nova-de-lisboa_460_small.jpg
434,圣保罗联邦大学（UNIFESP）,巴西,26.7,logos_cn/圣保罗联邦大学（UNIFESP）-m.jpg,https://www.qschina.cn/sites/default/files/universidade-federal-de-so-paulo_2750_small.jpg
434,约翰内斯堡大学,南非,26.7,logos_cn/约翰内斯堡大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-johannesburg-_592560cf2aeae70239af4f46_small.jpg
436,上海大学,中国(大陆),26.6,logos_cn/上海大学-m.jpg,https://www.qschina.cn/sites/default/files/shanghai-university_557_small.jpg
436,杜兰大学,美国,26.6,logos_cn/杜兰大学-m.jpg,https://www.qschina.cn/sites/default/files/tulane-university_631_small.jpg
436,堪培拉大学,澳大利亚,26.6,logos_cn/堪培拉大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-canberra_844_small.jpg
439,埃克塞斯大学,英国,26.5,logos_cn/埃克塞斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-essex_592560cf2aeae70239af4b4c_small.jpg
440,斯旺西大学,英国,26.3,logos_cn/斯旺西大学-m.jpg,https://www.qschina.cn/sites/default/files/swansea-university_592560cf2aeae70239af4cce_small.jpg
440,塞浦路斯大学,塞浦路斯,26.3,logos_cn/塞浦路斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-cyprus-ucy_14238_small.jpg
440,特伦托大学,意大利,26.3,logos_cn/特伦托大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-trento_623_small.jpg
440,特罗姆瑟大学,挪威,26.3,logos_cn/特罗姆瑟大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-troms-the-arctic-university-of-norway_625_small.jpg
444,伊利诺伊理工学院,美国,26.2,logos_cn/伊利诺伊理工学院-m.jpg,https://www.qschina.cn/sites/default/files/illinois-institute-of-technology_277_small.jpg
445,韩国外国语大学,韩国,26.1,logos_cn/韩国外国语大学-m.jpg,https://www.qschina.cn/sites/default/files/hufs-hankuk-korea-university-of-foreign-studies_1054_small.jpg
445,开罗美国大学,埃及,26.1,logos_cn/开罗美国大学-m.jpg,https://www.qschina.cn/sites/default/files/the-american-university-in-cairo_36_small.jpg
447,乌尔库拉大学（UQU）,沙特阿拉伯,26,logos_cn/乌尔库拉大学（UQU）-m.jpg,https://www.qschina.cn/sites/default/files/umm-al-qura-university-_592560cf2aeae70239af4d44_small.jpg
447,莱比锡大学,德国,26,logos_cn/莱比锡大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-leipzig_341_small.jpg
447,萨尔大学,德国,26,logos_cn/萨尔大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-des-saarlandes_541_small.jpg
450,米兰 - 比卡卡大学,意大利,25.9,logos_cn/米兰 - 比卡卡大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-milano-bicocca_14336_small.jpg
451,奥克兰理工大学,新西兰,25.8,logos_cn/奥克兰理工大学-m.jpg,https://www.qschina.cn/sites/default/files/auckland-university-of-technology-aut_592560cf2aeae70239af4ef7_small.jpg
451,邦德大学,澳大利亚,25.8,logos_cn/邦德大学-m.jpg,https://www.qschina.cn/sites/default/files/bond-university_715_small.jpg
451,四川大学,中国(大陆),25.8,logos_cn/四川大学-m.jpg,https://www.qschina.cn/sites/default/files/sichuan-university_885_small.jpg
451,佛罗伦萨大学,意大利,25.8,logos_cn/佛罗伦萨大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-florence_208_small.jpg
455,布兰迪斯大学,美国,25.7,logos_cn/布兰迪斯大学-m.jpg,https://www.qschina.cn/sites/default/files/brandeis-university_66_small.jpg
455,科英布拉大学,葡萄牙,25.7,logos_cn/科英布拉大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-coimbra_592560cf2aeae70239af4b07_small.jpg
455,爱荷华大学,美国,25.7,logos_cn/爱荷华大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-iowa_592560cf2aeae70239af4baa_small.jpg
458,萨斯喀彻温大学,加拿大,25.6,logos_cn/萨斯喀彻温大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-saskatchewan_1755_small.jpg
459,马德里理工大学,西班牙,25.5,logos_cn/马德里理工大学-m.jpg,https://www.qschina.cn/sites/default/files/politcnica-de-madrid_1507_small.jpg
459,圣加仑大学（HSG）,瑞士,25.5,logos_cn/圣加仑大学（HSG）-m.jpg,https://www.qschina.cn/sites/default/files/university-of-st.gallen-hsg_571_small.jpg
461,科罗拉多矿业学院,美国,25.4,logos_cn/科罗拉多矿业学院-m.jpg,https://www.qschina.cn/sites/default/files/colorado-school-of-mines_592560de9988f300e2320883_small.jpg
461,远东联邦大学,俄罗斯,25.4,logos_cn/远东联邦大学-m.jpg,https://www.qschina.cn/sites/default/files/far-eastern-federal-university_592560cf2aeae70239af57c9_small.jpg
461,伦敦大学金史密斯学院,英国,25.4,logos_cn/伦敦大学金史密斯学院-m.jpg,https://www.qschina.cn/sites/default/files/goldsmiths-university-of-london_355_small.jpg
461,哈勒-维滕贝格大学,德国,25.4,logos_cn/哈勒-维滕贝格大学-m.jpg,https://www.qschina.cn/sites/default/files/martin-luther-universitt-halle-wittenberg_245_small.jpg
465,艾尔朗加大学,印尼,25.3,logos_cn/艾尔朗加大学-m.jpg,https://www.qschina.cn/sites/default/files/airlangga-university_592560cf2aeae70239af4a90_small.jpg
465,技术Amirkabir大学,伊朗伊斯兰共和国,25.3,logos_cn/技术Amirkabir大学-m.jpg,https://www.qschina.cn/sites/default/files/amirkabir-university-of-technology_592560cf2aeae70239af4e54_small.jpg
465,东南大学,中国(大陆),25.3,logos_cn/东南大学-m.jpg,https://www.qschina.cn/sites/default/files/southeast-university_568_small.jpg
465,贝尔格拉诺大学,阿根廷,25.3,logos_cn/贝尔格拉诺大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-belgrano_51_small.jpg
469,国立台北理工大学,台湾,25.2,logos_cn/国立台北理工大学-m.jpg,https://www.qschina.cn/sites/default/files/national-taipei-university-of-technology_1993_small.jpg
469,蒙得维的亚大学,乌拉圭,25.2,logos_cn/蒙得维的亚大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-montevideo-um_695_small.jpg
471,本·古里安大学,以色列,25.1,logos_cn/本·古里安大学-m.jpg,https://www.qschina.cn/sites/default/files/ben-gurion-university-of-the-negev_592560cf2aeae70239af4ab7_small.jpg
471,哈瑟尔特大学,比利时,25.1,logos_cn/哈瑟尔特大学-m.jpg,https://www.qschina.cn/sites/default/files/hasselt-university_1255_small.jpg
471,乌拉圭大学,乌拉圭,25.1,logos_cn/乌拉圭大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-ort-uruguay_470_small.jpg
471,斯特林大学,英国,25.1,logos_cn/斯特林大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-stirling_575_small.jpg
475,佛罗里达州立大学,美国,25,logos_cn/佛罗里达州立大学-m.jpg,https://www.qschina.cn/sites/default/files/florida-state-university_211_small.jpg
476,密苏里大学,美国,24.9,logos_cn/密苏里大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-missouri-columbia_409_small.jpg
477,巴伊兰大学,以色列,24.8,logos_cn/巴伊兰大学-m.jpg,https://www.qschina.cn/sites/default/files/bar-ilan-university_997_small.jpg
477,千叶大学,日本,24.8,logos_cn/千叶大学-m.jpg,https://www.qschina.cn/sites/default/files/chiba-university_119_small.jpg
477,德克萨斯大学达拉斯分校,美国,24.8,logos_cn/德克萨斯大学达拉斯分校-m.jpg,https://www.qschina.cn/sites/default/files/university-of-texas-dallas_592560cf2aeae70239af5355_small.jpg
480,长庚大学,台湾,24.7,logos_cn/长庚大学-m.jpg,https://www.qschina.cn/sites/default/files/chang-gung-university_1187_small.jpg
480,列日大学,比利时,24.7,logos_cn/列日大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-de-lige_592560cf2aeae70239af4bd9_small.jpg
482,南哈萨克斯坦国立大学（SKSU）,哈萨克斯坦,24.6,logos_cn/南哈萨克斯坦国立大学（SKSU）-m.jpg,https://www.qschina.cn/sites/default/files/auezov-south-kazakhstan-state-university-sksu_592560cf2aeae70239af52eb_small.jpg
482,斯泰伦博斯大学,南非,24.6,logos_cn/斯泰伦博斯大学-m.jpg,https://www.qschina.cn/sites/default/files/stellenbosch-university_574_small.jpg
482,韩国加图立大学,韩国,24.6,logos_cn/韩国加图立大学-m.jpg,https://www.qschina.cn/sites/default/files/the-catholic-university-of-korea-_592560cf2aeae70239af4ed7_small.jpg
485,阿斯顿大学,英国,24.5,logos_cn/阿斯顿大学-m.jpg,https://www.qschina.cn/sites/default/files/aston-university_29_small.jpg
485,都灵大学（UNITO）,意大利,24.5,logos_cn/都灵大学（UNITO）-m.jpg,https://www.qschina.cn/sites/default/files/university-of-turin_632_small.jpg
487,国立科技大学“MISIS”,俄罗斯,24.4,logos_cn/国立科技大学“MISIS”-m.jpg,https://www.qschina.cn/sites/default/files/the-national-university-of-science-and-technology-misis_14956_small.jpg
487,智利圣地亚哥大学,智利,24.4,logos_cn/智利圣地亚哥大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-santiago-de-chile-usach_548_small.jpg
487,横滨市立大学,日本,24.4,logos_cn/横滨市立大学-m.jpg,https://www.qschina.cn/sites/default/files/yokohama-city-university_592560cf2aeae70239af4d32_small.jpg
490,都柏林城市大学,爱尔兰,24.3,logos_cn/都柏林城市大学-m.jpg,https://www.qschina.cn/sites/default/files/dublin-city-university_592560cf2aeae70239af4b27_small.jpg
490,吉森大学,德国,24.3,logos_cn/吉森大学-m.jpg,https://www.qschina.cn/sites/default/files/justus-liebig-university-giessen_592560cf2aeae70239af4b68_small.jpg
492,圣保罗州立大学,巴西,24.2,logos_cn/圣保罗州立大学-m.jpg,https://www.qschina.cn/sites/default/files/unesp_492_small.jpg
492,格拉纳达大学,西班牙,24.2,logos_cn/格拉纳达大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-granada_235_small.jpg
494,西悉尼大学,澳大利亚,24.1,logos_cn/西悉尼大学-m.jpg,https://www.qschina.cn/sites/default/files/western-sydney-university_848_small.jpg
494,波士顿学院,美国,24.1,logos_cn/波士顿学院-m.jpg,https://www.qschina.cn/sites/default/files/boston-college_723_small.jpg
494,基尔大学（德国）,德国,24.1,logos_cn/基尔大学（德国）-m.jpg,https://www.qschina.cn/sites/default/files/christian-albrechts-university-zu-kiel_318_small.jpg
494,东国大学,韩国,24.1,logos_cn/东国大学-m.jpg,https://www.qschina.cn/sites/default/files/dongguk-university_1048_small.jpg
494,爱荷华州立大学,美国,24.1,logos_cn/爱荷华州立大学-m.jpg,https://www.qschina.cn/sites/default/files/iowa-state-university_294_small.jpg
494,西江大学,韩国,24.1,logos_cn/西江大学-m.jpg,https://www.qschina.cn/sites/default/files/sogang-university_565_small.jpg
494,罗马第二大学,意大利,24.1,logos_cn/罗马第二大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-rome-tor-vergata_592560cf2aeae70239af4c99_small.jpg
494,约克大学,加拿大,24.1,logos_cn/约克大学-m.jpg,https://www.qschina.cn/sites/default/files/york-university_592560cf2aeae70239af4d39_small.jpg
501-510,马赛大学,法国,,logos_cn/马赛大学-m.jpg,https://www.qschina.cn/sites/default/files/aix-marseille-university_592560cf2aeae70239af51e1_small.jpg
501-510,吉林大学,中国(大陆),,logos_cn/吉林大学-m.jpg,https://www.qschina.cn/sites/default/files/jilin-university_304_small.jpg
501-510,哈萨克斯坦国家技术大学,哈萨克斯坦,,logos_cn/哈萨克斯坦国家技术大学-m.jpg,https://www.qschina.cn/sites/default/files/kazakh-national-research-technical-university-after-k.i.satpayev_592560cf2aeae70239af52e7_small.jpg
501-510,哈瓦那大学,古巴,,logos_cn/哈瓦那大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-la-habana_592560cf2aeae70239af54d1_small.jpg
501-510,波尔多大学,法国,,logos_cn/波尔多大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-bordeaux_1286_small.jpg
501-510,德里大学,印度,,logos_cn/德里大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-delhi_156_small.jpg
501-510,阿尔卑斯 - 亚德里亚安大学克拉根福,奥地利,,logos_cn/阿尔卑斯 - 亚德里亚安大学克拉根福-m.jpg,https://www.qschina.cn/sites/default/files/university-of-klagenfurt_592560cf2aeae70239af51e0_small.jpg
501-510,利默里克大学,爱尔兰,,logos_cn/利默里克大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-limerick_592560cf2aeae70239af4be0_small.jpg
501-510,康斯坦茨大学,德国,,logos_cn/康斯坦茨大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-konstanz_323_small.jpg
501-510,华沙工业大学,波兰,,logos_cn/华沙工业大学-m.jpg,https://www.qschina.cn/sites/default/files/warsaw-university-of-technology_592560cf2aeae70239af4d1a_small.jpg
511-520,茂物农业大学,印尼,,logos_cn/茂物农业大学-m.jpg,https://www.qschina.cn/sites/default/files/bogor-agricultural-university_704_small.jpg
511-520,科什大学,土耳其,,logos_cn/科什大学-m.jpg,https://www.qschina.cn/sites/default/files/ko-university_592560cf2aeae70239af4d7e_small.jpg
511-520,密苏里科技大学,美国,,logos_cn/密苏里科技大学-m.jpg,https://www.qschina.cn/sites/default/files/missouri-university-of-science-and-technology_592560cf2aeae70239af51e4_small.jpg
511-520,新加坡管理大学,新加坡,,logos_cn/新加坡管理大学-m.jpg,https://www.qschina.cn/sites/default/files/singapore-management-university_1177_small.jpg
511-520,阿尔卡拉大学,西班牙,,logos_cn/阿尔卡拉大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-alcal_1511_small.jpg
511-520,马来西亚北方大学,马来西亚,,logos_cn/马来西亚北方大学-m.jpg,https://www.qschina.cn/sites/default/files/universiti-utara-malaysia-uum_388_small.jpg
